Id,mean_exam_points
10812,61.10388999671195
10813,52.827527751277856
10814,65.70046567842707
10815,64.6851387835153
10816,69.0068992223352
10817,52.827527751277856
10818,74.5095584785556
10819,58.17305123216173
10820,57.672483209468375
10821,46.77588251165207
10822,54.31769260315519
10823,83.80312638351111
10824,55.13779597566126
10825,85.63371787549613
10826,75.12102484901563
10827,79.94494274402582
10828,78.28011526429684
10829,64.51988424841048
10830,53.01241163163819
10831,49.25788289384808
10832,46.807816467857656
10833,59.139794929799805
10834,56.08547378152573
10835,85.79533700859096
10836,53.95526082923763
10837,47.95889477390636
10838,55.850400060053985
10839,50.45964784822001
10840,54.97492024743665
10841,57.98081509636166
10842,61.182059562681346
10843,59.00186259520064
10844,52.89948431563695
10845,63.67407358559028
10846,53.20719671582818
10847,56.3810891042056
10848,59.3057800620201
10849,53.77733951763877
10850,54.771063967483954
10851,53.149121093424895
10852,51.867626047843785
10853,58.98897789885007
10854,84.59326715132802
10855,62.2432036237608
10856,80.74182015085914
10857,58.70821906925673
10858,64.11918092544592
10859,62.03207749405875
10860,59.48746104620351
10861,47.103562427270944
10862,60.37406348651199
10863,48.0603021640502
10864,52.827527751277856
10865,56.00142013965527
10866,68.7584574718028
10867,68.9098442782082
10868,58.27445862230557
10869,56.746837089794695
10870,74.5095584785556
10871,53.149121093424895
10872,70.58414891668343
10873,79.94494274402582
10874,52.89948431563695
10875,62.76258984286823
10876,58.17013572931809
10877,53.77733951763877
10878,54.567924202217796
10879,70.23641390833869
10880,55.485530984006004
10881,85.79533700859096
10882,52.827527751277856
10883,51.51989103949904
10884,58.622193630650315
10885,69.45604162082378
10886,55.07461526397731
10887,54.405286913485526
10888,85.79533700859096
10889,69.35898667669677
10890,52.15707928500277
10891,56.00142013965527
10892,55.485530984006004
10893,74.06041608006703
10894,64.87165431538816
10895,80.3940851425144
10896,85.34619461010239
10897,54.42332895913921
10898,54.953716205834276
10899,63.50859241213166
10900,61.15470748473908
10901,54.42332895913921
10902,52.551749307292205
10903,47.95889477390636
10904,74.06041608006703
10905,55.13779597566126
10906,69.0068992223352
10907,59.0656640677141
10908,69.32075999823691
10909,58.65014344685344
10910,84.99845960175765
10911,61.9515848915724
10912,82.1409815611246
10913,66.33131184913222
10914,48.40803717239494
10915,84.1564457769048
10916,57.672483209468375
10917,59.55857425856933
10918,69.85463631678714
10919,70.26766066381707
10920,86.66843632074446
10921,65.46482387030298
10922,59.92435131256776
10923,49.15436687670301
10924,85.00629149835795
10925,69.01125166835203
10926,52.827527751277856
10927,56.450562538143856
10928,69.35898667669677
10929,60.14513227455254
10930,84.94100215967276
10931,55.18408831451388
10932,48.78770613694527
10933,89.20996263463663
10934,58.622193630650315
10935,59.65966773840951
10936,69.0068992223352
10937,59.2417720953993
10938,60.49286728289728
10939,50.45964784822001
10940,60.31722498694277
10941,57.95300117336877
10942,69.0068992223352
10943,59.0656640677141
10944,61.91335821311252
10945,50.873330113165224
10946,52.15707928500277
10947,56.03335409586086
10948,54.697361567705514
10949,54.125074525983514
10950,57.82531622381699
10951,75.2558881828637
10952,47.95889477390636
10953,70.32130903637697
10954,56.00142013965527
10955,56.41233585968397
10956,53.149121093424895
10957,56.045717319517685
10958,52.01486737338553
10959,62.69791459588047
10960,55.07461526397731
10961,57.19900086945315
10962,69.41781494236392
10963,54.43722086969111
10964,49.675091465452056
10965,61.80035394752652
10966,58.26878666088078
10967,56.746837089794695
10968,56.450562538143856
10969,46.466374181767215
10970,57.19689224245192
10971,64.12321598407885
10972,84.94100215967276
10973,56.77877104600028
10974,87.60752276588636
10975,60.2720863209125
10976,54.68927527356012
10977,46.01723178327863
10978,64.30546981896497
10979,61.018487293640135
10980,82.48871656946935
10981,57.41429524400514
10982,73.71268107172229
10983,84.74566540520841
10984,57.82531622381699
10985,57.352471968474795
10986,59.0656640677141
10987,56.637065069823166
10988,64.30546981896497
10989,61.15470748473908
10990,56.00142013965527
10991,54.125074525983514
10992,52.664676623293445
10993,85.79533700859096
10994,56.00142013965527
10995,52.36260238173027
10996,62.69791459588047
10997,58.61652166922552
10998,67.60238608615244
10999,73.71268107172229
11000,50.52493718690519
11001,55.86519994855633
11002,84.74566540520841
11003,52.479792742933114
11004,57.352471968474795
11005,57.98081509636166
11006,61.7711097202025
11007,69.35898667669677
11008,65.32079671387673
11009,58.71792905936936
11010,64.08095424698604
11011,68.11045684182761
11012,46.81410919011196
11013,89.20996263463663
11014,60.37617211351322
11015,85.34619461010239
11016,61.10388999671195
11017,52.89948431563695
11018,85.79533700859096
11019,55.600759016282176
11020,58.71792905936936
11021,84.59326715132802
11022,81.1404148468225
11023,56.450562538143856
11024,53.01241163163819
11025,54.226481916127355
11026,64.87165431538816
11027,59.90630926691407
11028,84.94100215967276
11029,52.479792742933114
11030,58.27445862230557
11031,86.75453838739573
11032,74.06041608006703
11033,59.90630926691407
11034,57.82531622381699
11035,84.59326715132802
11036,74.28869823821196
11037,75.90871988882107
11038,58.622193630650315
11039,54.057551905140784
11040,64.30546981896497
11041,63.50859241213166
11042,55.51746494021159
11043,85.44760200024622
11044,69.0068992223352
11045,69.45604162082378
11046,89.64678400905984
11047,89.20996263463663
11048,61.9515848915724
11049,53.700286396144165
11050,56.84915723410718
11051,59.02743738925422
11052,86.2342470803901
11053,63.50859241213166
11054,61.59324739171878
11055,68.65916421399046
11056,63.50859241213166
11057,80.74182015085914
11058,89.99451901740458
11059,58.17305123216173
11060,84.94100215967276
11061,58.17305123216173
11062,53.11381902178203
11063,82.90174091649928
11064,69.45604162082378
11065,57.98081509636166
11066,69.85463631678714
11067,59.0656640677141
11068,57.98081509636166
11069,63.67003852695734
11070,89.58963159918696
11071,83.01857000074315
11072,63.957734810620224
11073,52.89948431563695
11074,74.90815317451896
11075,69.10830661247904
11076,57.95300117336877
11077,85.72586357465272
11078,52.861024825232796
11079,80.3940851425144
11080,84.94100215967276
11081,46.364966791623374
11082,84.94100215967276
11083,54.057551905140784
11084,80.74182015085914
11085,72.87886339822028
11086,81.48814985516724
11087,86.25541197371453
11088,59.77362692522037
11089,55.07461526397731
11090,69.91781152314083
11091,49.722446986436715
11092,58.99787845519818
11093,63.957734810620224
11094,54.726880255632565
11095,64.12321598407885
11096,53.49685610176964
11097,49.29610970162894
11098,61.80035394752652
11099,53.49685610176964
11100,52.827527751277856
11101,75.35940420000875
11102,84.59326715132802
11103,87.54223342720117
11104,85.79533700859096
11105,54.697361567705514
11106,53.423327351666885
11107,73.71268107172229
11108,63.95806194566489
11109,62.18413406723243
11110,58.65014344685344
11111,82.05622996490091
11112,54.50474349053384
11113,64.15514994028445
11114,81.55343919385243
11115,53.556983882447426
11116,84.59326715132802
11117,73.71268107172229
11118,80.83299521431354
11119,57.85896891569637
11120,52.86125763717706
11121,69.45604162082378
11122,65.05179952327305
11123,84.1564457769048
11124,91.4603202367828
11125,53.717163398261214
11126,56.00142013965527
11127,50.45964784822001
11128,65.46482387030298
11129,68.56210926986346
11130,74.5095584785556
11131,58.17305123216173
11132,58.58396695219043
11133,71.20504666643521
11134,56.746837089794695
11135,84.94100215967276
11136,60.31722498694277
11137,84.59326715132802
11138,81.70416018670139
11139,68.9098442782082
11140,64.2672431405051
11141,74.7132477860244
11142,52.827527751277856
11143,80.29267775237057
11144,58.3285501047064
11145,51.4184836493552
11146,65.05179952327305
11147,58.99482552419202
11148,54.22631223293921
11149,54.125074525983514
11150,59.93660344469209
11151,65.05390815027427
11152,49.26417574542336
11153,51.8293993693839
11154,80.74182015085914
11155,58.99787845519818
11156,70.20237132513188
11157,50.81795444446123
11158,86.25541197371453
11159,58.23623194384569
11160,59.0656640677141
11161,54.53599024601221
11162,84.99845960175765
11163,52.479792742933114
11164,53.20719671582818
11165,58.71792905936936
11166,46.364966791623374
11167,79.94494274402582
11168,55.01605202052846
11169,66.64465562244939
11170,56.00142013965527
11171,60.95530658195618
11172,87.19449841885643
11173,64.6851387835153
11174,55.300917398757775
11175,84.59326715132802
11176,58.27445862230557
11177,68.65916421399046
11178,63.957734810620224
11179,55.57845404463702
11180,89.99451901740458
11181,47.95889477390636
11182,55.485530984006004
11183,85.72586357465272
11184,53.11381902178203
11185,54.405286913485526
11186,59.0656640677141
11187,85.72586357465272
11188,54.771063967483954
11189,69.28951324275853
11190,85.00629149835795
11191,53.556983882447426
11192,86.3467613244045
11193,63.856327420476404
11194,84.59326715132802
11195,58.6541275868559
11196,69.45604162082378
11197,59.36852333495838
11198,68.9098442782082
11199,62.76258984286823
11200,60.57563761740585
11201,89.99451901740458
11202,74.16182347021086
11203,59.58950710374404
11204,58.72887920977111
11205,59.867198902694874
11206,65.05179952327305
11207,64.2672431405051
11208,75.44065175891947
11209,64.08498930561898
11210,63.50859241213166
11211,56.003685087601895
11212,60.38602413254058
11213,70.77045143486555
11214,55.600759016282176
11215,54.5742169244721
11216,74.06041608006703
11217,58.99787845519818
11218,85.34619461010239
11219,85.7571103301311
11220,56.913832481094936
11221,53.575591864687304
11222,69.45604162082378
11223,53.876525066319964
11224,58.99787845519818
11225,89.39398981251061
11226,53.07559234332214
11227,58.55272019671206
11228,64.30546981896497
11229,62.35017958753573
11230,64.30546981896497
11231,74.47133180009574
11232,63.957734810620224
11233,61.60384988322766
11234,53.575591864687304
11235,86.19393170455432
11236,52.479792742933114
11237,46.466374181767215
11238,62.69791459588047
11239,55.32265525578139
11240,54.31769260315519
11241,56.81118860799494
11242,82.48871656946935
11243,86.75453838739573
11244,46.364966791623374
11245,54.125074525983514
11246,57.41706636198435
11247,70.20237132513188
11248,46.364966791623374
11249,69.45604162082378
11250,53.986507584716
11251,61.24340375637281
11252,70.10531638100487
11253,58.65014344685344
11254,89.99451901740458
11255,64.08498930561898
11256,52.27318407594297
11257,84.1564457769048
11258,52.861024825232796
11259,54.20788373443484
11260,54.726880255632565
11261,58.61652166922552
11262,57.503858774880186
11263,64.87165431538816
11264,85.3540265067027
11265,58.622193630650315
11266,54.5742169244721
11267,46.364966791623374
11268,54.057551905140784
11269,81.49025848216846
11270,64.30546981896497
